codi_grup;arxiu;codi_arxiu;fons;codi_fons;tipus_unitat;cod_unitat;codi_referencia;unitat_installacio;nivell_descripcio;titol_unitat_documental;cronologia;data_inici;continu-discontinu;data_fi;sense_data;classificacio;codi_classificacio;procedencia;codi_procedencia;serie_cataleg;codi_serie_cataleg;expedient_inicial;expedient_final;descripcio;observacions;reportatge;volum;llogaret;municipi_longitud;municipi_latitud;llogaret_longitud;llogaret_latitud;impremta;diposit_legal;total_objectes_digitals;codi_reprografia;data_publicacio;data_descarrega;enllac_objecte_digital
ANC;Arxiu Nacional de Catalunya;1;LLEI 21 DEL 2005 DE RESTITUCIÓ A LA GENERALITAT DE CATALUNYA;886;T;12794;ANC1-886-T-12794;;Unitat d'instal?lació;Expedients d'afiliats, ordenats alfabèticament, de: Agustí Campá, Lluisa a Cortada Bosch, Jacint;1930 - 1938;01-01-1930;-;31-12-1938;N;PS Madrid;06000000000000;CADCI - Centre Autonomista de Dependents del Comerç i de la Indústria;0030700000000000;;;;;"VOLUM: 25 unitats documentals = 25 expedients (141 imatges)/

LLENGÜES: Català/Castellà

NOTA DE PRODUCTOR [atribuït pel CDMH]: UGT. CENTRE AUTONOMISTA DE DEPENDENTS DEL COMERÇ I DE LA INDÚSTRIA DE BARCELONA (CADCI)

NOTA DE TÍTOL [segons PARES]: Expedientes de afiliados ordenados alfabéticamente de Agustí Campá, Lluisa a Cortada Bosch, Jacint

NOTA D'ABAST I CONTINGUT [segons PARES]: Expedientes de afiliados, ordenados alfabéticamente de Agustí Campá, Lluisa a Cortada Bosch, Jacint

HISTÒRIA ARXIVÍSTICA:
Signatura DNSD (documentació confiscada pels serveis de Recuperación de Documentos, la DERD): PS-MADRID,2666,1/
Signatura retorn: Caixa 30, Capsa 180/";"Accés a les imatges: CDMH_PS_MAD_C2666_Exp001/
Unitat d'instal·lació provisional: 180 (1a transferència 2014)/.  .  .";;;;;;;;;;141;1012794.0001 - 1012794.0141;26/01/2022;25/03/2023;https://arxiusenlinia.cultura.gencat.cat/#/cercabasica/detallunitat/ANC1-886-T-12794
ANC;Arxiu Nacional de Catalunya;1;LLEI 21 DEL 2005 DE RESTITUCIÓ A LA GENERALITAT DE CATALUNYA;886;T;12733;ANC1-886-T-12733;;Unitat d'instal?lació;Expedients d'afiliats, ordenats alfabèticament, de: Cuevas Pérez, César a Piquer Mari, Mercedes;1930 - 1938;01-01-1930;-;31-12-1938;N;PS Madrid;06000000000000;CADCI - Centre Autonomista de Dependents del Comerç i de la Indústria;0030700000000000;;;;;"VOLUM: 36 unitats documentals = 36 expedients (179 imatges)/

LLENGÜES: Català/Castellà

NOTA DE PRODUCTOR [atribuït pel CDMH]: UGT. CENTRE AUTONOMISTA DE DEPENDENTS DEL COMERÇ I DE LA INDÚSTRIA DE BARCELONA (CADCI)

NOTA DE TÍTOL [segons PARES]: Expedientes de afiliados ordenados alfabéticamente de Cuevas Pérez, César a Piquer Mari, Mercedes

NOTA D'ABAST I CONTINGUT [segons PARES]: Expedientes de afiliados ordenados alfabéticamente de Cuevas Pérez, César a Piquer Mari, Mercedes

HISTÒRIA ARXIVÍSTICA:
Signatura DNSD (documentació confiscada pels serveis de Recuperación de Documentos, la DERD): PS-MADRID,2701,2/
Signatura retorn: Caixa 34, Capsa 207/";"Accés a les imatges: CDMH_PS_MAD_C2701_Exp002/
Unitat d'instal·lació provisional: 207 (1a transferència 2014)/.  .  .";;;;;;;;;;179;1012733.0001 - 1012733.0179;26/01/2022;25/03/2023;https://arxiusenlinia.cultura.gencat.cat/#/cercabasica/detallunitat/ANC1-886-T-12733
ANC;Arxiu Nacional de Catalunya;1;LLEI 21 DEL 2005 DE RESTITUCIÓ A LA GENERALITAT DE CATALUNYA;886;T;12734;ANC1-886-T-12734;;Unitat d'instal?lació;Expedients d'afiliats, ordenats alfabèticament, de: Dachs Pujol, Josep a Mumbrú Vilanova, Jaume;1930 - 1938;01-01-1930;-;31-12-1938;N;PS Madrid;06000000000000;CADCI - Centre Autonomista de Dependents del Comerç i de la Indústria;0030700000000000;;;;;"VOLUM: 34 unitats documentals = 34 expedients (110 imatges)/

LLENGÜES: Català/Castellà

NOTA DE PRODUCTOR [atribuït pel CDMH]: UGT. CENTRE AUTONOMISTA DE DEPENDENTS DEL COMERÇ I DE LA INDÚSTRIA DE BARCELONA (CADCI)

NOTA DE TÍTOL [segons PARES]: Expedientes de afiliados ordenados alfabéticamente de Dachs Pujol, Josep a Mumbrú Vilanova, Jaume

NOTA D'ABAST I CONTINGUT [segons PARES]: Expedientes de afiliados ordenados alfabéticamente de Dachs Pujol, Josep a Mumbrú Vilanova, Jaume

HISTÒRIA ARXIVÍSTICA:
Signatura DNSD (documentació confiscada pels serveis de Recuperación de Documentos, la DERD): PS-MADRID,2667,3/
Signatura retorn: Caixa 30, Capsa 181/";"Accés a les imatges: CDMH_PS_MAD_C2667_Exp003/
Unitat d'instal·lació provisional: 181 (1a transferència 2014)/.  .  .";;;;;;;;;;110;1012734.0001 - 1012734.0110;26/01/2022;25/03/2023;https://arxiusenlinia.cultura.gencat.cat/#/cercabasica/detallunitat/ANC1-886-T-12734
ANC;Arxiu Nacional de Catalunya;1;LLEI 21 DEL 2005 DE RESTITUCIÓ A LA GENERALITAT DE CATALUNYA;886;T;12737;ANC1-886-T-12737;;Unitat d'instal?lació;Expedients d'afiliats, ordenats alfabèticament, de: Díaz Otegui, Narcis a Pardo i Ruano, Joan;1930 - 1938;01-01-1930;-;31-12-1938;N;PS Madrid;06000000000000;CADCI - Centre Autonomista de Dependents del Comerç i de la Indústria;0030700000000000;;;;;"VOLUM: 29 unitats documentals = 29 expedients (186 imatges)/

LLENGÜES: Català/Castellà

NOTA DE PRODUCTOR [atribuït pel CDMH]: UGT. CENTRE AUTONOMISTA DE DEPENDENTS DEL COMERÇ I DE LA INDÚSTRIA DE BARCELONA (CADCI)

NOTA DE TÍTOL [segons PARES]: Expedientes de afiliados ordenados alfabéticamente de Díaz Otegui, Narcis a Pardo i Ruano, Joan

NOTA D'ABAST I CONTINGUT [segons PARES]: Expedientes de afiliados ordenados alfabéticamente de Díaz Otegui, Narcis a Pardo i Ruano, Joan. Contiene fotografía

HISTÒRIA ARXIVÍSTICA:
Signatura DNSD (documentació confiscada pels serveis de Recuperación de Documentos, la DERD): PS-MADRID,2719,3/
Signatura retorn: Caixa 36, Capsa 219/";"Accés a les imatges: CDMH_PS_MAD_C2719_Exp003/
Unitat d'instal·lació provisional: 219 (1a transferència 2014)/.  .  .";;;;;;;;;;186;1012737.0001 - 1012737.0186;26/01/2022;25/03/2023;https://arxiusenlinia.cultura.gencat.cat/#/cercabasica/detallunitat/ANC1-886-T-12737
ANC;Arxiu Nacional de Catalunya;1;LLEI 21 DEL 2005 DE RESTITUCIÓ A LA GENERALITAT DE CATALUNYA;886;T;12739;ANC1-886-T-12739;;Unitat d'instal?lació;Expedients d'afiliats, ordenats alfabèticament, de: Dotras Escoda, Carmen a Massana Soler, Francesca;1930 - 1939;01-01-1930;-;31-12-1939;N;PS Madrid;06000000000000;CADCI - Centre Autonomista de Dependents del Comerç i de la Indústria;0030700000000000;;;;;"VOLUM: 28 unitats documentals = 28 expedients (203 imatges)/

LLENGÜES: Català/Castellà

NOTA DE PRODUCTOR [atribuït pel CDMH]: UGT. CENTRE AUTONOMISTA DE DEPENDENTS DEL COMERÇ I DE LA INDÚSTRIA DE BARCELONA (CADCI)

NOTA DE TÍTOL [segons PARES]: Expedientes de afiliados ordenados alfabéticamente de Dotras Escoda, Carmen a Massana Soler, Francesca

NOTA D'ABAST I CONTINGUT [segons PARES]: Expedientes de afiliados ordenados alfabéticamente de Dotras Escoda, Carmen a Massana Soler, Francesca. Contiene fotografías y tarjetas postales

HISTÒRIA ARXIVÍSTICA:
Signatura DNSD (documentació confiscada pels serveis de Recuperación de Documentos, la DERD): PS-MADRID,2661,2/
Signatura retorn: Caixa 30, Capsa 175/";"Accés a les imatges: CDMH_PS_MAD_C2661_Exp002/
Unitat d'instal·lació provisional: 175 (1a transferència 2014)/.  .  .";;;;;;;;;;203;1012739.0001 - 1012739.0203;26/01/2022;25/03/2023;https://arxiusenlinia.cultura.gencat.cat/#/cercabasica/detallunitat/ANC1-886-T-12739
ANC;Arxiu Nacional de Catalunya;1;LLEI 21 DEL 2005 DE RESTITUCIÓ A LA GENERALITAT DE CATALUNYA;886;T;12747;ANC1-886-T-12747;;Unitat d'instal?lació;Expedients d'afiliats, ordenats alfabèticament, de: Ferré Canela, Josep a Pujol i Prat, Andreu;1930 - 1938;01-01-1930;-;31-12-1938;N;PS Madrid;06000000000000;CADCI - Centre Autonomista de Dependents del Comerç i de la Indústria;0030700000000000;;;;;"VOLUM: 29 unitats documentals = 29 expedients (128 imatges)/

LLENGÜES: Català/Castellà

NOTA DE PRODUCTOR [atribuït pel CDMH]: UGT. CENTRE AUTONOMISTA DE DEPENDENTS DEL COMERÇ I DE LA INDÚSTRIA DE BARCELONA (CADCI)

NOTA DE TÍTOL [segons PARES]: Expedientes de afiliados ordenados alfabéticamente de Ferré Canela, Josep a Pujol i Prat, Andreu

NOTA D'ABAST I CONTINGUT [segons PARES]: Expedientes de afiliados ordenados alfabéticamente de Ferré Canela, Josep a Pujol i Prat, Andreu. Contiene fotografías

HISTÒRIA ARXIVÍSTICA:
Signatura DNSD (documentació confiscada pels serveis de Recuperación de Documentos, la DERD): PS-MADRID,2715,3/
Signatura retorn: Caixa 36, Capsa 215/";"Accés a les imatges: CDMH_PS_MAD_C2715_Exp003/
Unitat d'instal·lació provisional: 215 (1a transferència 2014)/.  .  .";;;;;;;;;;128;1012747.0001 - 1012747.0128;26/01/2022;25/03/2023;https://arxiusenlinia.cultura.gencat.cat/#/cercabasica/detallunitat/ANC1-886-T-12747
ANC;Arxiu Nacional de Catalunya;1;LLEI 21 DEL 2005 DE RESTITUCIÓ A LA GENERALITAT DE CATALUNYA;886;T;12870;ANC1-886-T-12870;;Unitat d'instal?lació;Expedients d'afiliats, ordenats alfabèticament, de: Manpel Marti, Emili a Zurita Soriano, Joan;1930 - 1938;01-01-1930;-;31-12-1938;N;PS Madrid;06000000000000;CADCI - Centre Autonomista de Dependents del Comerç i de la Indústria;0030700000000000;;;;;"VOLUM: 30 unitats documentals = 30 expedients (165 imatges)/

LLENGÜES: Català/Castellà

NOTA DE PRODUCTOR [atribuït pel CDMH]: UGT. CENTRE AUTONOMISTA DE DEPENDENTS DEL COMERÇ I DE LA INDÚSTRIA DE BARCELONA (CADCI)

NOTA DE TÍTOL [segons PARES]: Expedientes de afiliados ordenados alfabéticamente de Manpel Marti, Emili a Zurita Soriano, Joan

NOTA D'ABAST I CONTINGUT [segons PARES]: Expedientes de afiliados, ordenados alfabéticamente de Manpel Marti, Emili a Zurita Soriano, Joan. Contienen fotografías

HISTÒRIA ARXIVÍSTICA:
Signatura DNSD (documentació confiscada pels serveis de Recuperación de Documentos, la DERD): PS-MADRID,2686,3/
Signatura retorn: Caixa 32, Capsa 192/";"Accés a les imatges: CDMH_PS_MAD_C2686_Exp003/
Unitat d'instal·lació provisional: 192 (1a transferència 2014)/.  .  .";;;;;;;;;;165;1012870.0001 - 1012870.0165;26/01/2022;25/03/2023;https://arxiusenlinia.cultura.gencat.cat/#/cercabasica/detallunitat/ANC1-886-T-12870
ANC;Arxiu Nacional de Catalunya;1;LLEI 21 DEL 2005 DE RESTITUCIÓ A LA GENERALITAT DE CATALUNYA;886;T;12905;ANC1-886-T-12905;;Unitat d'instal?lació;Expedients d'afiliats, ordenats alfabèticament, de: Ramis Casadevall, Gere a Viñas Vallmajó, Lluis;1930 - 1938;01-01-1930;-;31-12-1938;N;PS Madrid;06000000000000;CADCI - Centre Autonomista de Dependents del Comerç i de la Indústria;0030700000000000;;;;;"VOLUM: 27 unitats documentals = 27 expedients (160 imatges)/

LLENGÜES: Català/Castellà

NOTA DE PRODUCTOR [atribuït pel CDMH]: UGT. CENTRE AUTONOMISTA DE DEPENDENTS DEL COMERÇ I DE LA INDÚSTRIA DE BARCELONA (CADCI)

NOTA DE TÍTOL [segons PARES]: Expedientes de afiliados ordenados alfabéticamente de Ramis Casadevall, Gere a Viñas Vallmajó, Lluis

NOTA D'ABAST I CONTINGUT [segons PARES]: Expedientes de afiliados, ordenados alfabéticamente de Ramis Casadevall, Gere a Viñas Vallmajó, Lluis. Contienen fotografía

HISTÒRIA ARXIVÍSTICA:
Signatura DNSD (documentació confiscada pels serveis de Recuperación de Documentos, la DERD): PS-MADRID,2656,3/
Signatura retorn: Caixa 29, Capsa 170/";"Accés a les imatges: CDMH_PS_MAD_C2656_Exp003/
Unitat d'instal·lació provisional: 170 (1a transferència 2014)/.  .  .";;;;;;;;;;160;1012905.0001 - 1012905.0160;26/01/2022;25/03/2023;https://arxiusenlinia.cultura.gencat.cat/#/cercabasica/detallunitat/ANC1-886-T-12905
ANC;Arxiu Nacional de Catalunya;1;LLEI 21 DEL 2005 DE RESTITUCIÓ A LA GENERALITAT DE CATALUNYA;886;T;12721;ANC1-886-T-12721;;Unitat d'instal?lació;Expedients d'afiliats, ordenats alfabèticament, de: Adell i Ayora, Montserrat a Escribano Sánchez, Josep;1930 - 1939;01-01-1930;-;31-12-1939;N;PS Madrid;06000000000000;CADCI - Centre Autonomista de Dependents del Comerç i de la Indústria;0030700000000000;;;;;"VOLUM: 27 unitats documentals = 27 expedients (141 imatges)/

LLENGÜES: Català/Castellà

NOTA DE PRODUCTOR [atribuït pel CDMH]: UGT. CENTRE AUTONOMISTA DE DEPENDENTS DEL COMERÇ I DE LA INDÚSTRIA DE BARCELONA (CADCI)

NOTA DE TÍTOL [segons PARES]: Expedientes de afiliados ordenados alfabéticamente de Adell i Ayora, Montserrat a Escribano Sánchez, Josep

NOTA D'ABAST I CONTINGUT [segons PARES]: Expedientes de afiliados ordenados alfabéticamente de Adell i Ayora, Montserrat a Escribano Sánchez, Josep. Contiene fotografías

HISTÒRIA ARXIVÍSTICA:
Signatura DNSD (documentació confiscada pels serveis de Recuperación de Documentos, la DERD): PS-MADRID,2663,1/
Signatura retorn: Caixa 30, Capsa 177/";"Accés a les imatges: CDMH_PS_MAD_C2663_Exp001/
Unitat d'instal·lació provisional: 177 (1a transferència 2014)/.  .  .";;;;;;;;;;141;1012721.0001 - 1012721.0141;26/01/2022;25/03/2023;https://arxiusenlinia.cultura.gencat.cat/#/cercabasica/detallunitat/ANC1-886-T-12721
ANC;Arxiu Nacional de Catalunya;1;LLEI 21 DEL 2005 DE RESTITUCIÓ A LA GENERALITAT DE CATALUNYA;886;T;12720;ANC1-886-T-12720;;Unitat d'instal?lació;Expedients d'afiliats, ordenats alfabèticament, de: Adam García, Josefa a Cusidó Ollé, Paquita;1930 - 1938;01-01-1930;-;31-12-1938;N;PS Madrid;06000000000000;CADCI - Centre Autonomista de Dependents del Comerç i de la Indústria;0030700000000000;;;;;"VOLUM: 42 unitats documentals = 42 expedients (135 imatges)/

LLENGÜES: Català/Castellà

NOTA DE PRODUCTOR [atribuït pel CDMH]: UGT. CENTRE AUTONOMISTA DE DEPENDENTS DEL COMERÇ I DE LA INDÚSTRIA DE BARCELONA (CADCI)

NOTA DE TÍTOL [segons PARES]: Expedientes de afiliados ordenados alfabéticamente de Adam García, Josefa a Cusidó Ollé, Paquita

NOTA D'ABAST I CONTINGUT [segons PARES]: Expedientes de afiliados ordenados alfabéticamente de Adam García, Josefa a Cusidó Ollé, Paquita

HISTÒRIA ARXIVÍSTICA:
Signatura DNSD (documentació confiscada pels serveis de Recuperación de Documentos, la DERD): PS-MADRID,2667,2/
Signatura retorn: Caixa 30, Capsa 181/";"Accés a les imatges: CDMH_PS_MAD_C2667_Exp002/
Unitat d'instal·lació provisional: 181 (1a transferència 2014)/.  .  .";;;;;;;;;;135;1012720.0001 - 1012720.0135;26/01/2022;25/03/2023;https://arxiusenlinia.cultura.gencat.cat/#/cercabasica/detallunitat/ANC1-886-T-12720
ANC;Arxiu Nacional de Catalunya;1;LLEI 21 DEL 2005 DE RESTITUCIÓ A LA GENERALITAT DE CATALUNYA;886;T;12738;ANC1-886-T-12738;;Unitat d'instal?lació;Expedients d'afiliats, ordenats alfabèticament, de: Domingo Baltasar, Jaume a Fuentes Giménez, Emilio;1930 - 1938;01-01-1930;-;31-12-1938;N;PS Madrid;06000000000000;CADCI - Centre Autonomista de Dependents del Comerç i de la Indústria;0030700000000000;;;;;"VOLUM: 18 unitats documentals = 18 expedients (104 imatges)/

LLENGÜES: Català/Castellà

NOTA DE PRODUCTOR [atribuït pel CDMH]: UGT. CENTRE AUTONOMISTA DE DEPENDENTS DEL COMERÇ I DE LA INDÚSTRIA DE BARCELONA (CADCI)

NOTA DE TÍTOL [segons PARES]: Expedientes de afiliados ordenados alfabéticamente de Domingo Baltasar, Jaume a Fuentes Giménez, Emilio

NOTA D'ABAST I CONTINGUT [segons PARES]: Expedientes de afiliados, ordenados alfabéticamente de Domingo Baltasar, Jaume a Fuentes Giménez, Emilio

HISTÒRIA ARXIVÍSTICA:
Signatura DNSD (documentació confiscada pels serveis de Recuperación de Documentos, la DERD): PS-MADRID,2711,3/
Signatura retorn: Caixa 35, Capsa 211/";"Accés a les imatges: CDMH_PS_MAD_C2711_Exp003/
Unitat d'instal·lació provisional: 211 (1a transferència 2014)/.  .  .";;;;;;;;;;104;1012738.0001 - 1012738.0104;26/01/2022;25/03/2023;https://arxiusenlinia.cultura.gencat.cat/#/cercabasica/detallunitat/ANC1-886-T-12738
ANC;Arxiu Nacional de Catalunya;1;LLEI 21 DEL 2005 DE RESTITUCIÓ A LA GENERALITAT DE CATALUNYA;886;T;12841;ANC1-886-T-12841;;Unitat d'instal?lació;Expedients d'afiliats, ordenats alfabèticament, de: Farriols Vilaseca, Joan a Puig Guiraux, Josefina;1930 - 1938;01-01-1930;-;31-12-1938;N;PS Madrid;06000000000000;CADCI - Centre Autonomista de Dependents del Comerç i de la Indústria;0030700000000000;;;;;"VOLUM: 33 unitats documentals = 33 expedients (179 imatges)/

LLENGÜES: Català/Castellà

NOTA DE PRODUCTOR [atribuït pel CDMH]: UGT. CENTRE AUTONOMISTA DE DEPENDENTS DEL COMERÇ I DE LA INDÚSTRIA DE BARCELONA (CADCI)

NOTA DE TÍTOL [segons PARES]: Expedientes de afiliados ordenados alfabéticamente de Farriols Vilaseca, Joan a Puig Guiraux, Josefina

NOTA D'ABAST I CONTINGUT [segons PARES]: Expedientes de afiliados, ordenados alfabéticamente de Farriols Vilaseca, Joan a Puig Guiraux, Josefina. Contiene fotografías

HISTÒRIA ARXIVÍSTICA:
Signatura DNSD (documentació confiscada pels serveis de Recuperación de Documentos, la DERD): PS-MADRID,2662,3/
Signatura retorn: Caixa 30, Capsa 176/";"Accés a les imatges: CDMH_PS_MAD_C2662_Exp003/
Unitat d'instal·lació provisional: 176 (1a transferència 2014)/.  .  .";;;;;;;;;;179;1012841.0001 - 1012841.0179;26/01/2022;25/03/2023;https://arxiusenlinia.cultura.gencat.cat/#/cercabasica/detallunitat/ANC1-886-T-12841
ANC;Arxiu Nacional de Catalunya;1;LLEI 21 DEL 2005 DE RESTITUCIÓ A LA GENERALITAT DE CATALUNYA;886;T;12754;ANC1-886-T-12754;;Unitat d'instal?lació;Expedients d'afiliats, ordenats alfabèticament, de: Noriega Olivella, Pere a Vizcaino Ibarra, Antonio;1930 - 1938;01-01-1930;-;31-12-1938;N;PS Madrid;06000000000000;CADCI - Centre Autonomista de Dependents del Comerç i de la Indústria;0030700000000000;;;;;"VOLUM: 36 unitats documentals = 36 expedients (251 imatges)/

LLENGÜES: Català/Castellà

NOTA DE PRODUCTOR [atribuït pel CDMH]: UGT. CENTRE AUTONOMISTA DE DEPENDENTS DEL COMERÇ I DE LA INDÚSTRIA DE BARCELONA (CADCI)

NOTA DE TÍTOL [segons PARES]: Expedientes de afiliados ordenados alfabéticamente de Noriega Olivella, Pere a Vizcaino Ibarra, Antonio

NOTA D'ABAST I CONTINGUT [segons PARES]: Expedientes de afiliados ordenados alfabéticamente de Noriega Olivella, Pere a Vizcaino Ibarra, Antonio. Contiene fotografías

HISTÒRIA ARXIVÍSTICA:
Signatura DNSD (documentació confiscada pels serveis de Recuperación de Documentos, la DERD): PS-MADRID,2661,3/
Signatura retorn: Caixa 30, Capsa 175/";"Accés a les imatges: CDMH_PS_MAD_C2661_Exp003/
Unitat d'instal·lació provisional: 175 (1a transferència 2014)/.  .  .";;;;;;;;;;251;1012754.0001 - 1012754.0251;26/01/2022;25/03/2023;https://arxiusenlinia.cultura.gencat.cat/#/cercabasica/detallunitat/ANC1-886-T-12754
ANC;Arxiu Nacional de Catalunya;1;LLEI 21 DEL 2005 DE RESTITUCIÓ A LA GENERALITAT DE CATALUNYA;886;T;12879;ANC1-886-T-12879;;Unitat d'instal?lació;Expedients d'afiliats, ordenats alfabèticament, de: Olivé Perullas, Adolf a Zaragosi Recasens, Roc;1930 - 1938;01-01-1930;-;31-12-1938;N;PS Madrid;06000000000000;CADCI - Centre Autonomista de Dependents del Comerç i de la Indústria;0030700000000000;;;;;"VOLUM: 37 unitats documentals = 37 expedients (213 imatges)/

LLENGÜES: Català/Castellà

NOTA DE PRODUCTOR [atribuït pel CDMH]: UGT. CENTRE AUTONOMISTA DE DEPENDENTS DEL COMERÇ I DE LA INDÚSTRIA DE BARCELONA (CADCI)

NOTA DE TÍTOL [segons PARES]: Expedientes de afiliados ordenados alfabéticamente de Olivé Perullas, Adolf a Zaragosi Recasens, Roc

NOTA D'ABAST I CONTINGUT [segons PARES]: Expedientes de afiliados, ordenados alfabéticamente de Olivé Perullas, Adolf a Zaragosi Recasens, Roc. Contiene fotografías

HISTÒRIA ARXIVÍSTICA:
Signatura DNSD (documentació confiscada pels serveis de Recuperación de Documentos, la DERD): PS-MADRID,2666,3/
Signatura retorn: Caixa 30, Capsa 180/";"Accés a les imatges: CDMH_PS_MAD_C2666_Exp003/
Unitat d'instal·lació provisional: 180 (1a transferència 2014)/.  .  .";;;;;;;;;;213;1012879.0001 - 1012879.0213;26/01/2022;25/03/2023;https://arxiusenlinia.cultura.gencat.cat/#/cercabasica/detallunitat/ANC1-886-T-12879
ANC;Arxiu Nacional de Catalunya;1;LLEI 21 DEL 2005 DE RESTITUCIÓ A LA GENERALITAT DE CATALUNYA;886;T;12898;ANC1-886-T-12898;;Unitat d'instal?lació;Expedients d'afiliats, ordenats alfabèticament, de: Peris Giménez, Jacoba a Zaragoza Martínez, Andreu;1930 - 1938;01-01-1930;-;31-12-1938;N;PS Madrid;06000000000000;CADCI - Centre Autonomista de Dependents del Comerç i de la Indústria;0030700000000000;;;;;"VOLUM: 37 unitats documentals = 37 expedients (263 imatges)/

LLENGÜES: Català/Castellà

NOTA DE PRODUCTOR [atribuït pel CDMH]: UGT. CENTRE AUTONOMISTA DE DEPENDENTS DEL COMERÇ I DE LA INDÚSTRIA DE BARCELONA (CADCI)

NOTA DE TÍTOL [segons PARES]: Expedientes de afiliados ordenados alfabéticamente de Peris Giménez, Jacoba a Zaragoza Martínez, Andreu

NOTA D'ABAST I CONTINGUT [segons PARES]: Expedientes de afiliados, ordenados alfabéticamente de Peris Giménez, Jacoba a Zaragoza Martínez, Andreu. Contiene fotografías

HISTÒRIA ARXIVÍSTICA:
Signatura DNSD (documentació confiscada pels serveis de Recuperación de Documentos, la DERD): PS-MADRID,2669,4/
Signatura retorn: Caixa 31, Capsa 183/";"Accés a les imatges: CDMH_PS_MAD_C2669_Exp004/
Unitat d'instal·lació provisional: 183 (1a transferència 2014)/.  .  .";;;;;;;;;;263;1012898.0001 - 1012898.0263;26/01/2022;25/03/2023;https://arxiusenlinia.cultura.gencat.cat/#/cercabasica/detallunitat/ANC1-886-T-12898
ANC;Arxiu Nacional de Catalunya;1;LLEI 21 DEL 2005 DE RESTITUCIÓ A LA GENERALITAT DE CATALUNYA;886;T;12901;ANC1-886-T-12901;;Unitat d'instal?lació;Expedients d'afiliats, ordenats alfabèticament, de: Pons Gras, Joan a Wilton Brown, Robert;1930 - 1938;01-01-1930;-;31-12-1938;N;PS Madrid;06000000000000;CADCI - Centre Autonomista de Dependents del Comerç i de la Indústria;0030700000000000;;;;;"VOLUM: 31 unitats documentals = 31 expedients (174 imatges)/

LLENGÜES: Català/Castellà

NOTA DE PRODUCTOR [atribuït pel CDMH]: UGT. CENTRE AUTONOMISTA DE DEPENDENTS DEL COMERÇ I DE LA INDÚSTRIA DE BARCELONA (CADCI)

NOTA DE TÍTOL [segons PARES]: Expedientes de afiliados ordenados alfabéticamente de Pons Gras, Joan a Wilton Brown, Robert

NOTA D'ABAST I CONTINGUT [segons PARES]: Expedientes de afiliados, ordenados alfabéticamente de Pons Gras, Joan a Wilton Brown, Robert

HISTÒRIA ARXIVÍSTICA:
Signatura DNSD (documentació confiscada pels serveis de Recuperación de Documentos, la DERD): PS-MADRID,2701,3/
Signatura retorn: Caixa 34, Capsa 207/";"Accés a les imatges: CDMH_PS_MAD_C2701_Exp003/
Unitat d'instal·lació provisional: 207 (1a transferència 2014)/.  .  .";;;;;;;;;;174;1012901.0001 - 1012901.0174;26/01/2022;25/03/2023;https://arxiusenlinia.cultura.gencat.cat/#/cercabasica/detallunitat/ANC1-886-T-12901
